Product Name,Product ID,Price,Color,Brand,SKU,Sole-Type,Sale Percentage,  Sale Price  ,Season,Size
Trainers ASICS,Japan S Pf 1202A300 Black/Black 001,81,Black,Asics,208399807,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Trainers ASICS,Gel-Nandi 1202A172 White/Cream 100,100,White,Asics,208399791,Flat,New, product not in sale ,All year round,"37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5"
Footwear ASICS,Gel-Nandi 1202A172 Black/Smoke Grey,100,Black,Asics,208399784,not defined,New, product not in sale ,All year round,"37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Trainers ASICS,Gel-1130 1202A164 White/Pure Silver 104,90,"Silver, 
            White",Asics,208399777,not defined,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 39.5 , 40"
Trainers ONITSUKA TIGER,Edr 78 1183B395 Midnight/Classic Red,81,Navy Blue,Onitsuka Tiger,208399227,Flat,New, product not in sale ,All year round,"40 , 40.5 , 41.5 , 42 , 42.5 , 43.5 , 44 , 44.5 , 45 , 46 , 46.5"
Trainers ONITSUKA TIGER,Gsm 1183A353 White/Cozy Pink 116,90,White,Onitsuka Tiger,208399166,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5 , 42"
Footwear ASICS,Gel-Excite 8 Twist 1012B085 Mist/White 406,81,Blue,Asics,208399395,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37.5 , 39 , 40 , 41.5"
Footwear ASICS,EvoRide 2 1012A891 Thunder Blue/Pure Silver 402,131,Navy Blue,Asics,208399388,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5 , 42"
Footwear ASICS,Gel-Nimbus 23 1012A885 Black/Pure Silver 004,181,Black,Asics,208399371,not defined,New, product not in sale ,All year round,"35.5 , 36 , 37.5 , 38 , 40"
Footwear ASICS,Gel-Venture 8 1012A708 Deep Sea Teal/Blazing Coral 404,71,Blue,Asics,208399364,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Gel-Venture 8 1012A708 Black/Clear Blue 008,71,Black,Asics,208399357,not defined,New, product not in sale ,All year round,"37.5 , 38 , 40"
Trainers ONITSUKA TIGER,New York 1183A205 White/Wood Thrush,83,"Beige, 
            White",Onitsuka Tiger,208399104,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5 , 42 , 42.5 , 43.5 , 44 , 44.5 , 45 , 46 , 46.5 , 47"
Trainers ONITSUKA TIGER,Mexico 66 1183A201 White/Freedom Blue,90,White,Onitsuka Tiger,208399081,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5 , 42 , 42.5 , 43.5 , 44 , 44.5 , 45 , 46 , 46.5 , 47 , 48"
Footwear ASICS,Gel-Resolution 8 Clay Gs 1044A019 White/Lapis Lazuli Blue 107,81,White,Asics,208397889,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5"
Footwear ASICS,Gel-Court Hunter 2 1072A065 Cream/Cream 101,85,Beige,Asics,208396196,not defined,0%, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Gel-Rocket 10 1072A056 White/White 106,66,White,Asics,208396172,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40"
Footwear ASICS,Gel-Rocket 10 1072A056 Lapis Lazuli Blue/White 402,66,Blue,Asics,208396158,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Upcourt 4 1072A055 Lapis Lazuli Blue/Blazing Coral 412,59,Blue,Asics,208396127,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Gel-Dedicate 7 Clay 1042A168 White/Lapis Lazuli Blue 101,71,White,Asics,208396097,not defined,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5 , 42"
Footwear ASICS,Gel-Game 8 1042A152 White/Blazing Coral,85,"Blue, 
            White",Asics,208396059,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Fuji Lite 2 1012B066 Deep Sea Teal/Pure Silver,140,Green,Asics,208396035,not defined,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5 , 42"
Footwear ASICS,Dynablast 2 1012B060 Mist/Blazing Coral 400,119,Blue,Asics,208395991,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Dynablast 2 1012B060 Black/White 002,119,Black,Asics,208395977,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5 , 42"
Footwear ASICS,Novablast 2 1012B049 Thunder Blue/Soft Sky 400,150,Blue,Asics,208395953,not defined,0%, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Novablast 2 1012B049 Smoke Rose/Pure Bronze 700,143,Pink,Asics,208395939,Flat,New, product not in sale ,All year round,"37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5"
Footwear ASICS,Trail Scout 2 1012B039 Black/Sheet Rock 003,62,Black,Asics,208395892,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Trail Scout 2 1012B039 Black/Carrier Grey 002,62,Black,Asics,208395885,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Gt-1000 10 1012A878 Black/White 004,119,Black,Asics,208397810,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Gt-2000 9 1012A859 Thunder Blue/Storm Blue,143,Navy Blue,Asics,208397803,not defined,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5"
Footwear ASICS,Gel-Pulse 13 1012B035 Smokey Rose/Pure Bronze 700,100,Pink,Asics,208395861,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Gel-Challenger 13 1042A164 White/Pure Silver 100,100,White,Asics,208397780,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Gel-Challenger 13 1042A164 White/Pure Silver 100,100,White,Asics,208397780,Flat,New, product not in sale ,All year round,N/A
Footwear ASICS,Gel-Pulse 13 1012B035 Black/White 001,100,Black,Asics,208395854,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5 , 42"
Footwear ASICS,Gel-Sonoma 6 1012A922 Black/Deep Sea Teal 011,90,Black,Asics,208395847,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Trainers ASICS,Gel-Contend 7 1011B040 Glacier Grey/Thunder Blue 960,66,Grey,Asics,208397292,Flat,New, product not in sale ,All year round,N/A
Footwear ASICS,Jolt 3 1011B034 Black/White,50,Black,Asics,208397230,not defined,0%, product not in sale ,All year round,"41.5 , 42 , 43.5 , 44 , 44.5 , 45 , 46 , 47"
Footwear ASICS,Gel-Contend 7 1012A911 Black/Lilac Opal 005,66,Black,Asics,208395786,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5 , 42"
Footwear ASICS,Jolt 3 1012A908 White/Grey Floss 960,50,White,Asics,208395779,not defined,New, product not in sale ,All year round,N/A
Footwear ASICS,Jolt 3 1012A908 Black/White 003,50,Black,Asics,208395755,Flat,0%, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Gel-Trabuco 9 1012A904 Black/Blazing Coral 003,143,Black,Asics,208395748,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Gel-Trabuco Terra 1012A902 Deep Sea Teal/Blazing Coral 402,109,Blue,Asics,208395731,Flat,New, product not in sale ,All year round,N/A
Footwear ASICS,Gel-Trabuco 9 G-Tx GORE-TEX 1012A900 Black/Pure Silver 003,159,Black,Asics,208395724,not defined,New, product not in sale ,All year round,"37.5 , 38 , 39 , 39.5 , 40 , 40.5"
Footwear ASICS,Gel-Trabuco 9 G-TX GORE-TEX 1012A900 Black/Carrier Grey 001,159,Black,Asics,208395717,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5"
Footwear ASICS,Hyper Speed 1012A899 Sunrise Red/White 600,107,Orange,Asics,208395700,Flat,0%, product not in sale ,All year round,N/A
Footwear ASICS,Noosa Tri 13 1012A898 White/Periwinkle Blue,143,Colourful,Asics,208395694,not defined,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5"
Footwear ASICS,Gel-Cumulus 23 1012A888 Smokey Rose/Deep Mars 707,143,Pink,Asics,208395687,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Gek-Cumulus 23 1012A888 Black/Sun Peach 003,150,Black,Asics,208395670,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Gel-Nimbus 23 1012A885 Smokey Rose/Pure Bronze 708,181,Pink,Asics,208395663,not defined,0%, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Gel-Sonoma 6 G-Tx GORE-TEX 1012A921 Black/Metropolis 016,100,Black,Asics,208395830,not defined,New, product not in sale ,All year round,N/A
Footwear ASICS,GT-1000 10 1012A878 Pearl Pink/Smokey Rose 701,119,Pink,Asics,208395656,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,GT-2000 9 1012A859 Black/White 001,143,Black,Asics,208395649,Flat,0%, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Gel-Sonoma 6 G-Tx GORE-TEX 1012A921 Black/Black 002,107,Black,Asics,208395823,Flat,0%, product not in sale ,All year round,N/A
Footwear ASICS,Gel-Excite 8 1012A916 Smokey Rose/Pure Bronze 702,81,Pink,Asics,208395816,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5 , 42"
Buty ASICS,Gt-1000 9 -Tx GORE-TEX 1012A765 Black/Black 002,131,Black,Asics,208395632,not defined,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5"
Footwear ASICS,Patriot 12 1012A705 Thunder Blue/Soft Sky 410,62,Navy Blue,Asics,208395625,Flat,New, product not in sale ,All year round,N/A
Footwear ASICS,Gel-Contend 7 1012A911 Mist/Blazing Coral,66,Blue,Asics,208395809,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5 , 42"
Footwear ASICS,Patriot 12 1012A705 Pearl Pink/Smokey Rose,62,Pink,Asics,208395618,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5 , 41.5 , 42 , 42.5"
Footwear ASICS,Gel-Contend 7 1012A911 Carrier Grey/Piedmont Grey 025,66,Grey,Asics,208395793,Flat,New, product not in sale ,All year round,N/A
Footwear ASICS,Patriot 12 1012A705 Black/White 001,64,Black,Asics,208395601,Flat,0%, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40 , 40.5"
Footwear ASICS,Gel-Resolution 8 1042A070 White/Lapis Lazuli Blue 107,143,White,Asics,208395595,not defined,New, product not in sale ,All year round,"37 , 39 , 39.5 , 40 , 40.5"
Footwear ASICS,Gel-Blast 2 Gs 1074A032 Deep Sea Teal/White 402,66,Blue,Asics,208396820,Flat,New, product not in sale ,All year round,N/A
Footwear ASICS,Upcourt 4 Gs 1074A027 Deep Seateal/Glow Yellow 404,50,Blue,Asics,208396806,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37.5 , 38 , 39 , 39.5 , 40"
Footwear ASICS,Gel-Resolution 8 Gs 1044A018 White/Green Gecko 105,76,White,Asics,208396769,not defined,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40"
Footwear ASICS,Gel-Noosa Tri 13 Gs 1014A209 Glow Yellow/Glow Yellow,71,"Blue, 
            Yellow",Asics,208396745,Flat,New, product not in sale ,All year round,N/A
Footwear ASICS,Gel-Noosa Tri 13 GS 1014A209 Clear Blue/White 404,71,"Blue, 
            Colourful",Asics,208396721,Flat,New, product not in sale ,All year round,"35 , 36 , 37.5 , 39 , 39.5"
Footwear ASICS,Gel-Excite 8 Gs 1014A201 Blazing Coral/Soft Sky,62,Orange,Asics,208396707,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40"
Footwear ASICS,GT-1000 10 Gs 1014A189 Pink Rave/White 702,62,Pink,Asics,208396677,not defined,New, product not in sale ,All year round,N/A
Footwear ASICS,Gt-1000 10 Gs 1014A189 Asics Blue/French Blue 408,62,Blue,Asics,208396660,not defined,New, product not in sale ,All year round,"35 , 35.5 , 36 , 37 , 37.5 , 38 , 39 , 39.5 , 40"
Footwear Reebok,Club C Double Geo H67829 Frober/Chak/Atopnk,90,Pink,"Reebok, 
            Reebok Classic",208363501,Platform Wedge heel,-31%,Ä 62.00,All year round,"35 , 35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 40.5 , 41 , 42"
Footwear Reebok,Cl Lthr S29112 Ftwwht/Pixmin/Futtea,59,"Green, 
            White","Reebok, 
            Reebok Classic",208363310,Flat,-15%,Ä 50.00,All year round,N/A
Footwear adidas,Multix W H04494 Minton/Greone/Cblack,90,Green,"adidas, 
            adidas Originals",208366229,Flat,-16%,Ä 76.00,All year round,"36 , 36 2/3 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 41 1/3 , 42"
Footwear adidas,Multix W H02975 Pulyel/Greone/Ftwwht,90,Yellow,"adidas, 
            adidas Originals",208366212,Flat,-21%,Ä 71.00,All year round,"36 , 36 2/3 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 40 2/3 , 41 1/3 , 42"
Footwear adidas,Zx 1K Boost W H02937 Grey One/Violet Tone/Halo Mint,107,Grey,"adidas, 
            adidas Originals",208366199,not defined,-16%,Ä 90.00,All year round,N/A
Footwear adidas,Zx 1K Boost W H02936 Clear Pink/Cloud White/Violet Tone,107,Pink,"adidas, 
            adidas Originals",208366182,Flat,-36%,Ä 69.00,All year round,"36 , 36 2/3 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 40 2/3 , 41 1/3 , 42"
Footwear adidas,Nizza Platform Mid W H02700 Halmin/Halmin/Ftwwht,71,Green,"adidas, 
            adidas Originals",208366175,Platform Wedge heel,-25%,Ä 53.00,All year round,"36 2/3 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 40 2/3 , 41 1/3 , 42"
Footwear adidas,Nizza Platform W H01232 Ftwwht/Ambsky/Legink,64,Blue,"adidas, 
            adidas Originals",208366168,Flat,-25%,Ä 48.00,All year round,N/A
Footwear adidas,Stan Smith W GZ8142 Ftwwht/Prptnt/Magold,95,White,"adidas, 
            adidas Originals",208366151,Flat,-28%,Ä 68.00,All year round,"36 , 36 2/3 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 40 2/3 , 41 1/3 , 42"
Footwear adidas,Runfalcon 2.0 H04519 Grey Six/Iron Metallic/Solar Red,55,Grey,"adidas, 
            adidas Performance",208366250,Flat,-22%,Ä 43.00,All year round,"36 , 36 2/3 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 40 2/3 , 41 1/3 , 42"
Footwear adidas,U_Path X W GZ7747 Wonwhi/Halmin/Ftwwht,90,Beige,"adidas, 
            adidas Originals",208366144,Flat,-13%,Ä 78.00,All year round,N/A
Footwear adidas,Superstar W GZ8143 Ftwwht/Prptnt/Magold,95,White,"adidas, 
            adidas Originals",208366083,Flat,-29%,Ä 67.00,All year round,"36 2/3 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 40 2/3 , 41 1/3 , 42"
Footwear adidas,Terrex AX4 W FZ3256 Ambient Blush / Clear Pink / Wonder White,95,Pink,"adidas, 
            adidas Performance",208365642,Flat,New, product not in sale ,All year round,"36 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 42"
Footwear adidas,Terrex Ax4 W FZ3255 Core Black/Grey Three/Mint Ton,95,Black,"adidas, 
            adidas Performance",208365635,Flat,-15%,Ä 81.00,All year round,N/A
Footwear adidas,Terrex Soulstride W FY9257 Pink,78,Pink,"adidas, 
            adidas Performance",208365611,Flat,-15%,Ä 66.00,All year round,"36 , 36 2/3 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 40 2/3 , 41 1/3 , 42"
Footwear adidas,Terrex Soulstride W FY9256 Black,78,Black,"adidas, 
            adidas Performance",208365604,not defined,-15%,Ä 66.00,All year round,"36 , 36 2/3 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 40 2/3 , 41 1/3 , 42"
Footwear adidas,Predator Freak .3 Fg J FY6282 Red/Cblack/Solred,59,Red,"adidas, 
            adidas Performance",208364867,not defined,New, product not in sale ,All year round,N/A
Footwear adidas,Copa Sense.3 Tf J FY6164 Red/Ftwwht/Solred,47,Red,"adidas, 
            adidas Performance",208364836,not defined,New, product not in sale ,All year round,"35.5 , 36 , 36 2/3 , 37 1/3 , 38 , 38 2/3"
Footwear adidas,Copa Sense.3 In Sala J FY6157 Red/Ftwwht/Solred,47,Red,"adidas, 
            adidas Performance",208364812,not defined,-19%,Ä 38.00,All year round,"35.5 , 36 , 36 2/3 , 37 1/3 , 38 , 38 2/3"
Footwear adidas,X Speedflow. 4 Tf J FY3327 Red/Cblack/Solred,40,Red,"adidas, 
            adidas Performance",208364782,not defined,New, product not in sale ,All year round,N/A
Footwear adidas,X Speedflow.4 Tf J FY3326 Cblack/Sonink/Syello,40,Black,"adidas, 
            adidas Performance",208364775,not defined,-18%,Ä 33.00,All year round,"36 , 36 2/3 , 37 1/3 , 38 , 38 2/3"
Footwear adidas,X Speedflow.3 Tf J FY3321 Red/Cblack/Solred,55,Red,"adidas, 
            adidas Performance",208364768,not defined,-22%,Ä 43.00,All year round,"35.5 , 36 , 36 2/3 , 37 1/3 , 38 , 38 2/3"
Footwear adidas,Eq21 Run El K GZ5399 Black,47,Black,"adidas, 
            adidas Performance",208365147,Flat,-15%,Ä 40.00,All year round,N/A
Footwear adidas,Response Sr GZ8428 Cloud White/Cloud White/Halo Mint,71,White,"adidas, 
            adidas Performance",208364690,Flat,-20%,Ä 57.00,All year round,"36 , 36 2/3 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 41 1/3 , 42"
Footwear adidas,Duramo Sl H04630 Dash Grey/Matte Silver/Halo Silver,55,Grey,"adidas, 
            adidas Performance",208364706,Flat,New, product not in sale ,All year round,"36 , 36 2/3 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 40 2/3 , 41 1/3 , 42 , 42 2/3"
Footwear Reebok,Classic Leather Cardi H00686 Ftwwht/Purgry/Golbro,107,White,"Reebok, 
            Reebok Classic",208363488,Flat,New, product not in sale ,All year round,N/A
Footwear Reebok,Zig Kinetica II H05715 Cblack/Atopnk/Pixmin,107,Grey,"Reebok, 
            Reebok Classic",208363495,not defined,New, product not in sale ,All year round,"35 , 35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 40.5 , 41 , 42"
Footwear Reebok,Cl Cardi H00683 Trired/Clabur/Golbro,107,Dark Red,Reebok,208363464,Platform Wedge heel,New, product not in sale ,All year round,"37.5 , 38.5 , 41"
Footwear Reebok,Cl Lthr GY0175 Glablu/Golbro/Ftwwht,78,Blue,"Reebok, 
            Reebok Classic",208363433,Flat,-17%,Ä 65.00,All year round,N/A
Footwear Reebok,Club C Legacy GX7546 Ftwwht/Silvmt/Cherry,90,White,"Reebok, 
            Reebok Classic",208363419,Flat,-19%,Ä 73.00,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 41 , 42"
Footwear Reebok,Cl Lthr G55153 Ftwwht/Ftwwht/Ftwwht,78,White,Reebok,208363372,not defined,New, product not in sale ,All year round,"35 , 35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40 , 41"
Snow Boots SKECHERS,Weekender Puffer 167088/WMLT White/Multi,81,White,Skechers,208368728,Flat,New, product not in sale ,Fall/Winter,N/A
Hiking Boots COACH,Lorimer Leather G5293 Black Blk,250,Black,Coach,208391399,Flat,New, product not in sale ,Fall/Winter,"35.5 , 36 , 37 , 40"
Footwear HOKA ONE ONE,Arahi 5 1115012 Bfpb,140,Blue,Hoka One One,207914162,Flat,New, product not in sale ,All year round,"36 2/3 , 37 1/3 , 39 1/3 , 40 , 40 2/3 , 41 1/3"
Trainers CATERPILLAR,Intruder P723902 Star White 1,131,White,CATerpillar,208371377,Flat,New, product not in sale ,All year round,N/A
Footwear DIADORA,Eagle 4 W 101.176894 01 C0200 Black,47,Black,Diadora,208370585,Flat,New, product not in sale ,All year round,"36.5 , 37 , 38.5 , 39"
Footwear MERRELL,Long Sky Sewn J003246 Black,155,"Black, 
            Grey",Merrell,208369633,not defined,-31%,Ä 107.00,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Footwear adidas,EQ21 Run J GV9937 Black,55,Black,"adidas, 
            adidas Performance",208366243,Flat,0%, product not in sale ,All year round,N/A
Footwear adidas,Choigo W H00667 Wonwhi/Clpink/Ftwwht,131,Beige,"adidas, 
            adidas Originals",208365925,Flat,-18%,Ä 107.00,All year round,"36 , 36 2/3 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40"
Footwear adidas,Superstar Bold W GZ8178 Ftwwht/Ambsky/Silvmt,107,White,"adidas, 
            adidas Originals",208365888,Flat,-16%,Ä 90.00,All year round,"37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 41 1/3 , 42"
Footwear adidas,Stan Smith W H03919 Wonwhi/Wonwhi/Ftwwht,95,Beige,"adidas, 
            adidas Originals",208365932,Flat,-35%,Ä 62.00,All year round,N/A
Footwear adidas,Superstar J H03949 Ftwwht/Ftwwht/Pulaqu,66,White,"adidas, 
            adidas Originals",208365581,Flat,-14%,Ä 57.00,All year round,"36 , 36 2/3 , 37 1/3 , 38 , 38 2/3"
Footwear adidas,Superstar W H00659 Ftwwht/Clpink/Solred,107,White,"adidas, 
            adidas Originals",208365024,not defined,-16%,Ä 90.00,All year round,"36 2/3 , 37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 41 1/3 , 42"
Trekker Boots MAMMUT,Saentis Low Gtx GORE-TEX 3030-03420-3580-1045 Scooter/Dark Scooter,166,Dark Red,Mammut,208354776,Flat,New, product not in sale ,All year round,N/A
Trekker Boots MAMMUT,Kento Tour High Gtx GORE-TEX 3010-01030-00456-1040 Dark Titanium/Whisper,247,Grey,Mammut,208354721,Flat,New, product not in sale ,All year round,"37 1/3 , 38 , 38 2/3 , 39 1/3 , 40 , 40 2/3"
Stilettos GINO ROSSI,V710-03-1 Pink,80,Pink,Gino Rossi,5.90E+12,Heel,-50%,Ä 39.95,All year round,40
Ankle boots R.POLA≈ÉSKI,0890 Granatowy Rustik,131,Navy Blue,R.Pola≈Ñski,208344173,Block heel,New, product not in sale ,Fall/Winter,N/A
Footwear 4F,D4L21-OBDS300 56S,47,Pink,4F,208351515,not defined,0%, product not in sale ,All year round,"36 , 37 , 38 , 39"
Footwear 4F,D4L21-OBDS300 21S,47,Black,4F,208351508,not defined,0%, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40"
Trainers 4F,D4L21-OBDL202 56S,55,Pink,4F,208351492,not defined,0%, product not in sale ,All year round,N/A
Trainers 4F,D4L21-OBDL202 27S,55,Grey,4F,208351485,not defined,0%, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots R.POLA≈ÉSKI,1229 Czarny Lico,114,Black,R.Pola≈Ñski,208341820,Heel,New, product not in sale ,Fall/Winter,"40 , 41"
Espadrilles DEEZEE,WSS990-62 Camel,20,Brown,DeeZee,5.90E+12,Flat,-50%,Ä 9.95,Spring/Summer,N/A
